city,body_type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Chennai,SUV,150000,Mahindra,Mahindra TUV 300,2016,3753,T6 Plus,550000,2016,Third Party insurance,Diesel,7,WB02,Second Owner,Manual,18.49,1493,100bhp@3750rpm,Others,mHawk 100 Diesel Engine,240Nm@1600-2800rpm,3.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1835,1826,2680,1490,1495,1650,2225,5 Speed,RWD,Power,5.35,Disc,Drum,"Tubeless,Radials",0,5.0,184.0,384.0,10.5:1,13.9,156
Chennai,Sedan,100000,Honda,Honda City,2015,1279,i VTEC V,600000,2015,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.4,1497,117.3bhp@6600rpm,Others,i VTEC Engine,145Nm@4600rpm,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1480,1465,1049,1490,5 Speed ,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,10.3:1,10.0,195
Chennai,Sedan,120000,Volkswagen,Volkswagen Jetta,2009,1909,2.0 TDI Comfortline,225999,2009,Third Party insurance,Diesel,5,TN09,Third Owner,Manual,15.0,1896,"105 @ 4,000 (PS@rpm)",Black,In-Line Engine,"25.5 @ 1,900 (kgm@rpm)",4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1734,1530,2575,1534,1512,1420,1940,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",16,4.0,184.0,352.0,10.5:1,11.9,189
Chennai,Sedan,30000,Hyundai,Hyundai Elantra,2018,5384,2.0 SX Option AT,1350000,Sept 2018,Comprehensive,Petrol,5,TN04,First Owner,Automatic,14.62,1999,149.92bhp@6200rpm,Blue,Nu 2.0 MPi Petrol Engine,192.2Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4570,1800,1465,2700,1555,1564,1300,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,420.0,10.5:1,12.9,210
Chennai,Sedan,70000,BMW,BMW 3 Series,2016,198,320d Luxury Line,2600000,2016,Third Party insurance,Diesel,5,WB02,First Owner,Automatic,22.69,1995,190bhp@4000rpm,Others,TwinPower Turbo 4 Cylinder Engine,400Nm@1750-2500rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4824,1811,1429,2810,1544,1583,1620,1490,8 Speed,RWD,Power,5.5,Disc,Disc,"Tubeless,Radial",17,4.0,184.0,480.0,10.5:1,7.2,230
Chennai,Hatchback,104279,Hyundai,Hyundai Grand i10,2014,1552,Magna,365000,Aug 2014,Third Party insurance,Petrol,5,TN18,First Owner,Manual,18.9,1197,82bhp@6000rpm,Others, Kappa VTVT Petrol Engine,114Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3765,1660,1520,2425,1479,1493,935,1490,5 Speed,Front Wheel Drive,Power,4.8,Disc,Drum,Tubeless,0,5.0,184.0,352.0,10.5:1,12.9,165
Chennai,Hatchback,73321,Hyundai,Hyundai i20 Active,2018,1665,1.2 SX,707000,Feb 2019,Comprehensive,Petrol,5,TN31,First Owner,Manual,17.19,1197,81.86bhp@6000rpm,White,VTVT Petrol Engine,114.73Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1760,1555,2570,1490,1495,1040,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,285.0,10.5:1,14.0,160
Chennai,Sedan,50000,Hyundai,Hyundai Verna,2017,5967,VTVT 1.6 SX,800000,2017,Third Party insurance,Petrol,5,WB02,First Owner,Manual,17.0,1591,121.3bhp@6400rpm,Others,VTVT Petrol Engine,151Nm@4850rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4440,1729,1475,2600,1490,1495,1228,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,Tubeless,16,4.0,184.0,480.0,10.5:1,11.31,170
Chennai,Hatchback,34279,Hyundai,Hyundai Santro,2018,6667,Sportz BSIV,520000,Dec 2018,Zero Dep,Petrol,5,TN06,First Owner,Manual,20.3,1086,68bhp@5500rpm,Silver,1.1 litre Petrol Engine,99Nm@4500 rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3610,1645,1560,2400,1463,1481,1050,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,235.0,10.5:1,12.9,170
Chennai,Hatchback,55040,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,602000,Nov 2016,Comprehensive,Petrol,5,TN02,Second Owner,Manual,18.6,1197,81.83bhp@6000rpm,Blue,Kappa VTVT Petrol Engine,114.7Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1066,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,16,5.0,184.0,295.0,10.5:1,13.2,170
Chennai,Sedan,39000,Hyundai,Hyundai Verna,2018,6674,CRDi 1.6 AT SX Option,1050000,Aug 2018,Comprehensive,Diesel,5,TN04,Second Owner,Automatic,22.0,1582,126.2bhp@4000rpm,White,U2 VGT Diesel Engine,259.87nm@1500-3000rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4440,1729,1475,2600,1490,1495,1265,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,Tubeless,16,4.0,184.0,480.0,10.5:1,12.9,170
Chennai,Hatchback,104336,Hyundai,Hyundai i20,2014,1487,Asta 1.4 CRDi,546000,Dec 2014,Comprehensive,Diesel,5,TN01,Second Owner,Manual,22.54,1396,88.73bhp@4000rpm,Red,U2 CRDI Diesel Engine,219.7Nm@1500-2750rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,3985,1734,1505,2570,1505,1503,1515,1490,6 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,16,5.0,184.0,295.0,10.5:1,11.9,180
Chennai,Sedan,45000,Volvo,Volvo S90,2019,7531,D4 Momentum,3475000,Sept 2019,Comprehensive,Diesel,5,TN05,Third Owner,Automatic,18.0,1969,190bhp,White,D4 Diesel Engine,400Nm,4.0,undefined,CRDi,73.0 X 89.4 mm,Yes,No,4963,2019,1443,2941,1628,1629,2962,1490,8 Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",18,4.0,184.0,352.0,10.5:1,12.9,230
Chennai,Sedan,69617,Honda,Honda City,2020,7904,ZX MT,1188000,Feb 2021,Third Party insurance,Petrol,5,TN32,First Owner,Manual,18.6,1498,119.35bhp@6600rpm,Red,Water Cooled Inline i-VTEC DOHC with VTC,145Nm@4300rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4549,1748,1489,2600,1496,1484,1103,1490,6 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",16,4.0,184.0,506.0,10.5:1,12.9,170
Chennai,Hatchback,47429,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,621000,Nov 2016,Comprehensive,Petrol,5,TN22,First Owner,Manual,18.6,1197,81.83bhp@6000rpm,Blue,Kappa VTVT Petrol Engine,114.7Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3985,1734,1505,2570,1505,1503,1066,1490,5 Speed,Front Wheel Drive,Power,5.2,Disc,Drum,Tubeless,16,5.0,184.0,295.0,10.5:1,13.2,170
Chennai,Hatchback,67000,Maruti,Maruti Swift,2015,7084,VXI,515000,Jun 2015,Comprehensive,Petrol,5,TN03,First Owner,Manual,21.21,1197,81.80bhp@6000rpm,Grey,VTVT Engine,113Nm@4200rpm,4.0,DOHC,MPFi,73 x 72 mm,No,No,3840,1735,1530,2450,1530,1530,1103,1315,5,Front Wheel Drive,Electric,5.1,Disc,Drum,Tubeless,0,5.0,184.0,268.0,10.5:1,12.9,170
Chennai,Hatchback,80000,Volkswagen,Volkswagen Polo,2016,1947,1.2 MPI Highline,600000,2016,Third Party insurance,Petrol,5,TN14,First Owner,Manual,16.2,1199,74bhp@5400rpm,Others,MPI Petrol Engine,110Nm@3000-4300rpm,3.0,DOHC,MPFI,74.5 x 76.4,No,No,3971,1682,1469,2469,1460,1456,1103,1490,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,352.0,10.5:1,14.2,165
Chennai,Hatchback,27000,Volkswagen,Volkswagen Polo,2018,6300,1.0 MPI Highline,775000,Feb 2018,Comprehensive,Petrol,5,TN07,First Owner,Manual,18.78,999,75bhp@6200rpm,Grey,MPI Petrol Engine,95Nm@3000-4300rpm,3.0,DOHC,MPFI,74.5x76.4 mm,No,No,3971,1682,1469,2469,1460,1456,1103,1490,5 Speed,Front Wheel Drive,Power,4.97,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,280.0,10.5:1,14.2,165
Chennai,SUV,56000,Ford,Ford Ecosport,2016,883,1.5 TDCi Titanium Plus BSIV,645000,May 2016,Comprehensive,Diesel,5,TN06,Second Owner,Manual,22.77,1498,98.59bhp@3750rpm,Blue,TDCi Diesel Engine,205Nm@1750-3250rpm,4.0,SOHC,Direct Injection,73.5 X 88.3 mm,Yes,No,3999,1765,1708,2520,1519,1524,1240,1490,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,346.0,16.0:1,13.5,182
Chennai,Sedan,33379,Honda,Honda Amaze,2018,7440,S Petrol,650000,Nov 2018,Comprehensive,Petrol,5,TN85,First Owner,Manual,18.6,1199,88.76bhp@6000rpm,White,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,MPFi,73.0 X 89.4 mm,No,No,3995,1695,1501,2470,1490,1495,917,1490,5 Speed,Front Wheel Drive,Electric,4.7,Disc,Drum,"Tubeless,Radial",0,4.0,184.0,420.0,10.5:1,15.0,170
Chennai,Sedan,80000,Maruti,Maruti Ciaz,2017,5718,1.3 Delta,700000,2017,Third Party insurance,Diesel,5,TN20,First Owner,Manual,28.09,1248,88.5bhp@4000rpm,Blue,DDIS 200 Engine,200Nm@1750rpm,4.0,DOHC,CRDI,69.6 X 82mm,Yes,No,4490,1730,1485,2650,1495,1505,1115,1595,5 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",0,4.0,184.0,510.0,10.1:1,15.0,190
Chennai,Sedan,90000,Hyundai,Hyundai Xcent,2016,8077,VTVT Plus ABS,437000,2016,Third Party insurance,Petrol,5,KL07,First Owner,Manual,19.1,1197,82bhp@6000rpm,Others,Kappa VTVT Petrol Engine,114Nm@4000rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1140,1490,5 Speed,Front Wheel Drive,Power,4.7,ABS,Drum,Tubeless,14,4.0,184.0,407.0,10.5:1,14.2,172
Chennai,Sedan,50197,Hyundai,Hyundai Xcent,2015,1872,1.2 Kappa SX,459999,Nov 2015,Third Party insurance,Petrol,5,TN09,First Owner,Manual,19.1,1197,82bhp@6000rpm,Red,Kappa VTVT Petrol Engine,114Nm@4000rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1100,1490,5 Speed ,Front Wheel Drive,Power,4.7,Disc ,Drum,Tubeless,14,4.0,184.0,407.0,10.5:1,14.2,172
Chennai,Sedan,80000,Hyundai,Hyundai Accent,2012,1424,Executive,250000,2012,Third Party insurance,Petrol,5,WB02,Second Owner,Manual,16.36,1495,93.7bhp@5500rpm,Others,Petrol Engine,124.6Nm@3500rpm,4.0,SOHC,MPFI,75.5 x 83.5 mm,No,No,4250,1670,1370,2440,1435,1425,1039,1525,5 Speed,Front Wheel Drive,Power,5.0,Ventilated Disc,Self-Adjusting Drum,"Tubeless,Radial",13,4.0,184.0,380.0,9.0:1,12.9,170
Chennai,Hatchback,60611,Honda,Honda Jazz,2016,1341,1.2 VX i VTEC,520000,2022,Third Party insurance,Petrol,5,WB02,First Owner,Manual,18.7,1199,88.7bhp@6000rpm,Brown,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1042,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Chennai,SUV,61120,Ford,Ford Ecosport,2017,888,1.5 Ti VCT MT Titanium BSIV,566000,Apr 2017,Third Party insurance,Petrol,5,TN12,Third Owner,Manual,15.85,1499,110.4bhp@6300rpm,White,Ti-VCT Petrol Engine,140Nm@4400rpm,4.0,DOHC,Direct Injection,79 X 76.5 mm,No,No,3999,1765,1708,2520,1519,1524,1250,1490,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,346.0,11.0:1,16.0,182
Chennai,Hatchback,55415,Renault,Renault KWID,2019,5375,1.0 RXT Optional,403000,Jun 2019,Third Party insurance,Petrol,5,TN11,First Owner,Manual,23.01,999,67bhp@5500rpm,Others,Petrol Engine,91Nm@4250rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3679,1579,1478,2422,1490,1495,730,1490,5 Speed,Front Wheel Drive,Power,4.9,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,300.0,10.5:1,13.9,155
Chennai,SUV,52000,Jaguar,Jaguar F-Pace,2018,4996,Pure 2.0 AWD,4950000,Jun 2018,Comprehensive,Diesel,5,TN12,First Owner,Automatic,16.38,1999,177bhp@4000rpm,White,Diesel Engine,430Nm@1750-2500rpm,4.0,DOHC,CRDi,83 X 92.35 mm,Yes,No,4731,2175,1652,2874,1641,1654,1775,2460,8 Speed,Front Wheel Drive,Power,6.0,Disc,Disc,"Tubeless,Radial",18,5.0,184.0,650.0,10.5:1,8.7,208
Chennai,Hatchback,48579,Honda,Honda Jazz,2015,1341,1.2 VX i VTEC,517000,Aug 2015,Comprehensive,Petrol,5,TN12,First Owner,Manual,18.7,1199,88.7bhp@6000rpm,Brown,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1042,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Chennai,Sedan,59532,Hyundai,Hyundai Xcent,2016,1873,1.2 Kappa S,449000,Feb 2016,Third Party insurance,Petrol,5,TN85,Second Owner,Manual,19.1,1197,82bhp@6000rpm,Red,Kappa VTVT Petrol Engine,114Nm@4000rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1160,1490,5 Speed ,Front Wheel Drive,Power,4.7,Disc ,Drum,Tubeless,0,4.0,184.0,407.0,10.5:1,14.2,172
Chennai,Sedan,200300,Honda,Honda City,2014,1248,1.5 V MT Exclusive,455000,Mar 2014,Comprehensive,Petrol,5,TN12,Second Owner,Manual,17.0,1497,"118PS at 6,600 rpm",TITANIUM GREY,In-Line Engine,146Nm at 4800 rpm,4.0,SOHC,EFI(Electronic Fuel Injection),73.0 X 89.4 mm,No,No,4420,1695,1480,2550,1490,1495,1100,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,352.0,10.5:1,12.9,170
Chennai,Sedan,113231,Volkswagen,Volkswagen Jetta,2014,1921,1.4 TSI Comfortline,643000,Nov 2014,Third Party insurance,Petrol,5,TN01,First Owner,Manual,14.69,1390,120.3bhp@5000rpm,White,Petrol Engine,200Nm@1500-4000rpm,4.0,DOHC,MPFI,71 x 75.6 mm,Yes,No,4659,1778,1453,2648,1535,1532,1354,1850,6 Speed,Front Wheel Drive,Power,5.5,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,510.0,10.0:1,9.8,202
Chennai,SUV,106338,Mahindra,Mahindra TUV 300,2018,3755,T8,705000,Apr 2018,Comprehensive,Diesel,7,TN14,Second Owner,Manual,18.49,1493,100bhp@3750rpm,Silver,mHawk 100 Diesel Engine,240Nm@1600-2800rpm,3.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1835,1826,2680,1490,1495,1755,2225,5 Speed,RWD,Power,5.35,Disc,Drum,"Tubeless,Radials",15,5.0,184.0,384.0,10.5:1,13.9,156
Chennai,Hatchback,40629,Tata,Tata Altroz,2021,8278,XZ Plus Diesel BSVI,889000,Jun 2021,Third Party insurance,Diesel,5,TN22,First Owner,Manual,23.64,1497,88.77bhp@4000rpm,Blue,1.5 l Turbocharged Revotorq,200Nm@1250-3000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,3990,1755,1523,2501,1490,1495,1095,1490,5-Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,345.0,10.5:1,12.9,170
Chennai,Sedan,73341,Maruti,Maruti Swift Dzire,2016,4214,AMT ZDI,621000,May 2016,Third Party insurance,Diesel,5,TN14,Second Owner,Automatic,26.59,1248,74bhp@4000rpm,Red,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3995,1695,1555,2430,1475,1485,1070,1505,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",15,4.0,184.0,352.0,17.6:1,13.8,169
Chennai,Sedan,39001,BMW,BMW 3 Series,2011,196,320d,1400000,Aug 2011,Comprehensive,Diesel,5,TN07,Second Owner,Automatic,22.69,1995,190bhp@4000rpm,Black,TwinPower Turbo 4 Cylinder Engine,400Nm@1750-2500rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4824,1811,1429,2810,1544,1583,1550,1490,8 Speed,RWD,Power,5.5,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,480.0,10.5:1,7.2,230
Chennai,Sedan,81532,Honda,Honda City,2014,7261,VX MT,630000,Dec 2014,Comprehensive,Petrol,5,TN13,First Owner,Manual,17.4,1497,117.6bhp@6600rpm,Silver,i VTEC Engine,145Nm@4600rpm,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1475,1465,1084,1459,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,4.0,184.0,510.0,10.3:1,9.64,189
Chennai,Sedan,108818,Honda,Honda City,2015,7259,SV MT,530000,Jun 2015,Third Party insurance,Petrol,5,TN07,First Owner,Manual,17.4,1497,117.60bhp@6600rpm,Red,i-VTEC,145Nm@4600rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1490,1480,1063,1438,5 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",15,4.0,184.0,510.0,10.5:1,12.9,170
Chennai,Hatchback,35419,Maruti,Maruti Baleno,2017,6776,Alpha,678000,Feb 2017,Third Party insurance,Petrol,5,TN10,First Owner,Manual,21.01,1197,81.80bhp@6000rpm,Blue,1.2L VVT Engine,113Nm@4200rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1745,1510,2520,1505,1515,1103,1340,5 Speed,Front Wheel Drive,Electric,4.9,Disc,Drum,"Tubeless,Radial",16,5.0,184.0,339.0,10.5:1,12.36,170
Chennai,Sedan,80000,Mercedes-Benz,Mercedes-Benz C-Class,2011,4675,C 250 CDI Avantgarde,1200000,2011,Third Party insurance,Diesel,5,WB02,Second Owner,Automatic,19.71,2143,201.15bhp@3800rpm,White,In-Line Engine,500Nm@1600-1800rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4686,2020,1442,2840,1588,1588,1650,2140,9 Speed,RWD,Power,5.61,Disc,Disc,"Tubeless,Radial",17,4.0,184.0,480.0,10.5:1,6.6,247
Chennai,Sedan,100000,Renault,Renault Fluence,2014,5083,E2 D,524000,2014,Third Party insurance,Diesel,5,TN21,Second Owner,Manual,20.4,1461,108.45bhp@4000rpm,Silver,dCi Diesel Engine,240Nm@1850rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4618,1813,1488,2703,1490,1495,1375,1490,6 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Disc,"Tubeless,Radial",16,4.0,184.0,530.0,10.5:1,15.0,185
Chennai,Sedan,12000,Audi,Audi A4,2014,12,35 TDI Premium,2150000,Jul 2015,Comprehensive,Diesel,5,TN11,First Owner,Automatic,17.11,1968,174.33bhp@4200rpm,White,TDI Diesel Engine,380Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4701,2040,1427,2808,1564,1551,1595,2055,8 Speed,Front Wheel Drive,Power,5.8,Ventilated Disc,Disc,"Tubeless,Radial",16,4.0,184.0,480.0,10.5:1,7.9,222
Chennai,Sedan,70001,Hyundai,Hyundai Verna,2011,1821,1.6 SX CRDi (O),675000,Nov 2011,Comprehensive,Diesel,5,TN04,First Owner,Manual,22.32,1582,126.32bhp@4000rpm,White,Diesel Engine,259.8Nm@1900-2750rpm,4.0,DOHC,CRDI,77.2mm X 84.5mm,Yes,No,4370,1700,1475,2570,1490,1495,1260,1490,6 Speed ,Front Wheel Drive,Power,5.2,Disc,Disc,"Tubeless,Radial",16,4.0,184.0,352.0,17.3:1,10.62,170
Chennai,Sedan,61331,Hyundai,Hyundai Xcent,2014,1864,1.1 CRDi S Option,470000,Jul 2014,Comprehensive,Diesel,5,TN11,First Owner,Manual,24.4,1120,71.01bhp@4000rpm,Silver,U2 CRDI Diesel  Engine,180.4Nm@1750-2500rpm,3.0,DOHC,Direct Injection,73.0 X 89.4 mm,No,No,3995,1660,1520,2425,1479,1493,1100,1490,5 Speed ,Front Wheel Drive,Power,4.7,Disc ,Drum,"Tubeless,Radial",14,4.0,184.0,407.0,10.5:1,18.6,170
Chennai,Sedan,51438,Honda,Honda Amaze,2014,1163,EX i-Dtech,530000,Jun 2014,Third Party insurance,Diesel,5,TN22,First Owner,Manual,25.8,1498,98.6bhp@3600rpm,Silver,i-DTEC Diesel Engine,200Nm@1750rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,Yes,No,3990,1680,1505,2405,1490,1495,1045,1490,5 Speed,Front Wheel Drive,Power,4.7,Disc,Drum,"Tubeless,Radial",0,4.0,184.0,400.0,10.5:1,17.0,170
Chennai,Hatchback,67988,Hyundai,Hyundai Santro,2019,6666,Magna BSIV,463000,Aug 2019,Comprehensive,Petrol,5,TN09,First Owner,Manual,20.3,1086,68bhp@5500rpm,Green,1.1 litre Petrol Engine,99Nm@4500 rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3610,1645,1560,2400,1476,1494,1010,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,235.0,10.5:1,12.9,170
Chennai,Hatchback,36032,Honda,Honda Jazz,2019,6506,VX CVT,727000,Nov 2019,Zero Dep,Petrol,5,TN10,Second Owner,Automatic,18.2,1199,88.7bhp@6000rpm,Silver,i-VTEC Petrol Engine,110Nm@4800rpm,4.0,SOHC,PGM - Fi,73.0 X 89.4 mm,No,No,3955,1694,1544,2530,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",15,5.0,184.0,354.0,10.5:1,13.7,172
Chennai,Sedan,114883,Honda,Honda City,2015,7259,SV MT,515000,Jun 2015,Comprehensive,Petrol,5,TN18,First Owner,Manual,17.4,1497,117.60bhp@6600rpm,White,i-VTEC,145Nm@4600rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,4440,1695,1495,2600,1490,1480,1063,1438,5 Speed,Front Wheel Drive,Electric,5.3,Ventilated Disc,Drum,"Tubeless, Radial",15,4.0,184.0,510.0,10.5:1,12.9,170
Chennai,Sedan,88584,Maruti,Maruti Swift Dzire,2016,10244,VXI,547000,Dec 2016,Zero Dep,Petrol,5,TN12,First Owner,Manual,22.41,1197,88.50bhp@6000rpm,Silver,In-Line Engine,113Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1735,1515,2450,1490,1495,1103,1335,5 Speed,Front Wheel Drive,Electric,4.8,Disc,Drum,"Tubeless, Radial",0,4.0,160.0,378.0,10.5:1,12.9,170
Chennai,Hatchback,97419,Maruti,Maruti Ritz,2012,4139,VDi,307000,Apr 2013,Third Party insurance,Diesel,5,TN02,Second Owner,Manual,23.2,1248,73.94bhp@4000rpm,Red,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,3775,1680,1620,2360,1470,1480,1110,1520,5 Speed,Front Wheel Drive,Power,4.7,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,352.0,10.5:1,14.0,163
Chennai,SUV,70000,BMW,BMW X3,2019,6451,xDrive 30i Luxury Line,4800000,2019,Third Party insurance,Petrol,5,TN75,First Owner,Automatic,13.17,1998,248.08bhp@5200rpm,Others,TwinPower Turbo 4-cylinder engine,350Nm@1450-4800rpm,4.0,DOHC,EFI,73.0 X 89.4 mm,Yes,No,4708,1891,1676,2864,1620,1636,1720,1490,8 Speed,All Wheel Drive,Power,5.95,Disc,Disc,"Tubeless,Radial",19,5.0,184.0,485.0,10.5:1,6.3,240
Chennai,SUV,106498,Ford,Ford Ecosport,2015,909,1.5 DV5 MT Titanium Optional,529000,Apr 2015,Comprehensive,Diesel,5,TN14,Second Owner,Manual,22.7,1498,89.84bhp@3750rpm,Blue,TDCi Diesel Engine,204Nm@2000-2750rpm,4.0,SOHC,Direct Injection,73.5 X 88.3 mm,Yes,No,3999,1765,1708,2520,1519,1524,1290,1740,5 Speed,Front Wheel Drive,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,346.0,16.0:1,13.5,182
Chennai,Hatchback,68177,Maruti,Maruti Swift,2016,4164,VDI BSIV,624000,Jun 2016,Comprehensive,Diesel,5,TN06,Second Owner,Manual,25.2,1248,74bhp@4000rpm,White,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3840,1735,1530,2450,1490,1495,1103,1405,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,17.6:1,14.8,155
Chennai,Sedan,27524,Skoda,Skoda Slavia,2022,8696,1.5 TSI Style BSVI,1816000,Sept 2022,Zero Dep,Petrol,5,TN19,First Owner,Manual,18.72,1498,147.52bhp@5000-6000rpm,White,1.5 L TSI Petrol,250Nm@1600-3500rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4541,1752,1507,2651,1490,1495,1258,1685,6-Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless,Radial",16,4.0,145.0,352.0,10.5:1,12.9,156
